HH:MM:SS,DLMACTHP(Mbps),DLGrant,DLSchUserNum,UsFlag,PCI,DLRb_Used,DLSuMcs,DLreduceMcs,DLSchMcs,DLRank,IBLER(%),ResBLER(%),sumPdschDrb(byte),cntDrbIsZero,DLAvailRb,CQI,BwpId,BwpFreqOffset,BwpBw,CRNTI
"11:55:38","23.71","135","1.05","0.00","953.00","167.32","15.83","13.58","13.58","2.0","0.00","0.00","3722896","56","241.73","7.89","1.00","0.00","245.00","2225|72"
"11:55:38","0.15","53","1.06","0.00","953.00","15.79","9.49","2.38","2.38","2.0","0.00","0.00","0","53","242.62","10.19","1.00","0.00","245.00","4451|1093"
"11:55:39","19.26","133","1.10","0.00","953.00","154.73","16.96","13.88","13.88","2.0","0.00","0.00","2067828","63","242.16","8.17","1.00","0.00","245.00","2225|72"
"11:55:39","0.17","57","1.11","0.00","953.00","16.00","9.65","2.42","2.42","2.0","0.00","0.00","0","57","243.16","10.46","1.00","0.00","245.00","4451|1093"
"11:55:40","27.89","168","1.15","0.00","953.00","177.40","15.30","13.70","13.70","2.0","0.00","0.00","3080855","59","241.88","7.35","1.00","0.00","245.00","2225|72"
"11:55:40","0.00","5","1.00","0.00","953.00","19.20","8.00","0.00","0.00","1.4","25.00","0.00","12","3","245.00","8.40","1.00","0.00","245.00","3779|922"
"11:55:40","0.21","64","1.11","0.00","953.00","15.83","9.73","2.61","2.61","2.0","0.00","0.00","0","64","243.69","10.41","1.00","0.00","245.00","4451|1093"
"11:55:41","24.95","130","1.02","0.00","953.00","161.00","18.04","15.44","15.44","2.0","0.00","0.00","1304879","75","243.38","7.00","1.00","0.00","245.00","2225|72"
"11:55:41","0.23","58","1.05","0.00","953.00","17.10","10.57","2.50","2.50","2.0","0.00","0.00","0","58","241.02","10.76","1.00","0.00","245.00","4451|1093"
"11:55:42","16.65","107","1.00","0.00","953.00","129.94","19.69","15.98","15.98","2.0","0.00","0.00","470262","72","241.47","8.00","1.00","0.00","245.00","2225|72"
"11:55:42","0.09","31","1.00","0.00","953.00","16.00","10.35","1.97","1.97","2.0","0.00","0.00","0","31","242.29","10.65","1.00","0.00","245.00","4451|1093"
"11:55:43","17.18","109","1.10","0.00","953.00","152.14","15.85","13.08","13.08","2.0","0.00","0.00","808252","64","240.76","6.60","1.00","0.00","245.00","2225|72"
"11:55:43","0.32","87","1.08","0.00","953.00","16.55","9.67","2.64","2.64","2.0","0.00","0.00","0","87","243.31","10.28","1.00","0.00","245.00","4451|1093"
"11:55:44","29.94","171","1.01","0.00","953.00","166.57","17.16","15.35","15.35","2.0","0.00","0.00","2323596","73","241.07","8.68","1.00","0.00","245.00","2225|72"
"11:55:44","0.08","29","1.07","0.00","953.00","16.00","10.14","2.14","2.14","2.0","0.00","0.00","0","29","242.83","10.55","1.00","0.00","245.00","4451|1093"
"11:55:45","0.00","2","2.00","0.00","953.00","16.00","18.00","1.00","1.00","2.0","0.00","0.00","0","2","245.00","9.00","1.00","0.00","245.00","2225|72"
"11:55:45","0.38","101","1.02","0.00","953.00","16.00","10.37","2.92","2.92","2.0","0.00","0.00","0","101","243.34","10.57","1.00","0.00","245.00","4451|1093"
"11:55:46","20.25","134","1.07","0.00","953.00","167.91","16.33","14.23","14.23","2.0","0.00","0.00","2672134","49","242.65","8.54","1.00","0.00","245.00","2225|72"
"11:55:46","0.11","45","1.09","0.00","953.00","16.00","9.73","1.51","1.51","2.0","0.00","0.00","0","45","244.07","10.49","1.00","0.00","245.00","4451|1093"
"11:55:47","4.66","24","1.29","0.00","953.00","173.33","16.25","12.50","12.50","2.0","0.00","0.00","2400408","8","243.25","8.00","1.00","0.00","245.00","2225|72"
"11:55:47","0.00","4","1.00","0.00","953.00","16.00","5.50","0.00","0.00","1.0","25.00","0.00","0","4","239.75","10.50","1.00","0.00","245.00","3016|713"
"11:55:47","0.31","90","1.01","0.00","953.00","16.00","10.08","2.78","2.78","2.0","0.00","0.00","0","90","243.13","10.69","1.00","0.00","245.00","4451|1093"
"11:55:48","10.74","92","1.02","0.00","953.00","187.37","13.10","11.16","11.16","2.0","0.00","0.00","10477116","16","242.26","4.67","1.00","0.00","245.00","2225|72"
"11:55:48","0.14","52","1.04","0.00","953.00","16.00","11.60","1.73","1.73","2.0","0.00","0.00","0","52","243.79","11.31","1.00","0.00","245.00","4451|1093"
"11:55:49","8.59","47","1.02","0.00","953.00","170.62","16.78","13.69","13.69","2.0","0.00","0.00","587232","24","240.09","6.98","1.00","0.00","245.00","2225|72"
"11:55:49","0.00","1","1.00","0.00","953.00","16.00","4.00","0.00","0.00","1.0","0.00","0.00","0","1","245.00","5.00","1.00","0.00","245.00","3016|713"
"11:55:49","0.01","8","1.13","0.00","953.00","16.00","12.00","0.25","0.25","2.0","0.00","0.00","0","8","242.38","11.75","1.00","0.00","245.00","4451|1093"
"11:55:50","19.93","129","1.02","0.00","953.00","184.01","14.43","8.11","8.11","2.0","0.00","0.00","7613445","35","241.26","7.60","1.00","0.00","245.00","2225|72"
"11:55:50","0.16","51","1.08","0.00","953.00","16.00","12.24","2.57","2.57","2.0","0.00","0.00","0","51","241.71","11.67","1.00","0.00","245.00","4451|1093"
"11:55:51","21.42","128","1.08","0.00","953.00","172.77","16.02","8.41","8.41","2.0","0.00","0.00","6337981","49","241.08","7.48","1.00","0.00","245.00","2225|72"
"11:55:51","0.00","1","1.00","0.00","953.00","16.00","5.00","0.00","0.00","1.0","0.00","0.00","0","1","224.00","11.00","1.00","0.00","245.00","3016|713"
"11:55:51","0.35","98","1.11","0.00","953.00","15.89","12.53","2.87","2.87","2.0","0.00","0.00","0","98","243.29","11.54","1.00","0.00","245.00","4451|1093"
"11:55:52","25.37","142","1.04","0.00","953.00","173.46","17.76","7.85","7.85","2.0","0.00","0.00","4163859","39","241.64","7.12","1.00","0.00","245.00","2225|72"
"11:55:52","0.17","51","1.16","0.00","953.00","16.00","12.90","2.33","2.33","2.0","0.00","0.00","0","51","244.59","11.31","1.00","0.00","245.00","4451|1093"
"11:55:53","13.20","103","1.05","0.00","953.00","172.62","15.10","4.63","4.63","2.0","0.00","0.00","4263035","38","240.56","6.85","1.00","0.00","245.00","2225|72"
"11:55:53","0.00","1","1.00","0.00","953.00","16.00","5.00","0.00","0.00","1.0","0.00","0.00","0","1","245.00","9.00","1.00","0.00","245.00","3016|713"
"11:55:53","0.16","50","1.26","0.00","953.00","16.00","12.52","2.20","2.20","2.0","0.00","0.00","0","50","229.46","11.18","1.00","0.00","245.00","4451|1093"
"11:55:54","2.75","23","1.03","0.00","953.00","151.09","14.39","3.85","3.85","2.0","0.00","0.00","110355","14","240.41","6.72","1.00","0.00","245.00","2225|72"
"11:55:54","0.14","55","1.04","0.00","953.00","16.00","11.75","1.67","1.67","2.0","0.00","0.00","0","55","239.27","11.00","1.00","0.00","245.00","4451|1093"
"11:55:55","0.43","8","1.00","0.00","953.00","121.88","14.00","2.67","2.67","2.0","0.00","0.00","35233","4","238.82","6.12","1.00","0.00","245.00","2225|72"
"11:55:55","0.01","10","1.00","0.00","953.00","16.00","12.70","0.10","0.10","2.0","0.00","0.00","0","10","242.90","10.90","1.00","0.00","245.00","4451|1093"
"11:55:56","14.02","85","1.00","0.00","953.00","183.07","15.45","13.47","13.47","2.0","0.00","0.00","4456735","29","242.04","7.45","1.00","0.00","245.00","2225|72"
"11:55:56","0.06","27","1.00","0.00","953.00","16.00","12.15","1.11","1.11","2.0","0.00","0.00","0","27","241.89","10.93","1.00","0.00","245.00","4451|1093"
"11:55:57","10.05","44","1.00","0.00","953.00","197.93","17.09","15.47","15.47","2.0","0.00","0.00","1829785","10","244.05","5.43","1.00","0.00","245.00","2225|72"
"11:55:57","0.05","17","1.00","0.00","953.00","16.00","11.65","2.12","2.12","2.0","0.00","0.00","0","17","240.06","11.18","1.00","0.00","245.00","4451|1093"
"11:55:58","0.19","50","1.00","0.00","953.00","16.00","12.60","2.88","2.88","2.0","0.00","0.00","0","50","242.06","11.34","1.00","0.00","245.00","4451|1093"
"11:55:59","0.26","80","1.00","0.00","953.00","16.00","12.04","2.27","2.27","2.0","0.00","0.00","0","80","235.81","11.04","1.00","0.00","245.00","4451|1093"
"11:55:59","0.01","20","1.00","0.00","953.00","22.40","11.22","0.00","0.00","2.5","33.33","11.11","0","9","239.75","8.35","1.00","0.00","245.00","4710|1039"
"11:56:00","0.11","40","1.00","0.00","953.00","16.00","11.55","1.80","1.80","2.0","0.00","0.00","0","40","231.88","10.70","1.00","0.00","245.00","4451|1093"
"11:56:01","0.12","45","1.00","0.00","953.00","16.00","12.82","1.82","1.82","2.0","0.00","0.00","0","45","239.87","11.36","1.00","0.00","245.00","4451|1093"
"11:56:02","0.00","1","1.00","0.00","953.00","16.00","14.00","4.00","4.00","2.0","0.00","0.00","0","1","245.00","6.00","1.00","0.00","245.00","2225|72"
"11:56:02","0.14","38","1.03","0.00","953.00","16.00","12.37","2.79","2.79","2.0","0.00","0.00","0","38","227.32","11.16","1.00","0.00","245.00","4451|1093"
"11:56:02","0.00","3","1.33","0.00","953.00","16.00","6.67","0.33","0.33","2.0","0.00","0.00","0","3","238.00","6.67","1.00","0.00","245.00","4710|1039"
"11:56:03","0.00","1","1.00","0.00","953.00","16.00","14.00","0.00","0.00","2.0","0.00","0.00","0","1","245.00","6.00","1.00","0.00","245.00","2225|72"
"11:56:03","0.01","5","1.40","0.00","953.00","16.00","10.80","1.60","1.60","1.6","40.00","0.00","12","4","240.80","9.00","1.00","0.00","245.00","2382|9381"
"11:56:03","0.19","50","1.04","0.00","953.00","16.00","12.52","2.80","2.80","2.0","0.00","0.00","0","50","226.94","11.28","1.00","0.00","245.00","4451|1093"
"11:56:04","0.01","4","1.25","0.00","953.00","16.00","10.75","0.75","0.75","2.0","0.00","0.00","0","4","239.75","6.75","1.00","0.00","245.00","2382|9381"
"11:56:04","0.17","51","1.02","0.00","953.00","16.00","11.73","2.37","2.37","1.98","0.00","0.00","0","51","229.35","10.84","1.00","0.00","245.00","4451|1093"
"11:56:05","0.00","9","1.00","0.00","953.00","16.00","18.00","0.60","0.60","1.0","0.00","0.00","0","5","235.67","6.11","1.00","0.00","245.00","2382|9381"
"11:56:05","0.01","9","1.00","0.00","953.00","16.00","11.89","0.11","0.11","2.0","0.00","0.00","0","9","238.00","10.89","1.00","0.00","245.00","4451|1093"
"11:56:06","0.03","9","1.00","0.00","953.00","16.00","12.56","2.78","2.78","2.0","0.00","0.00","0","9","245.00","11.00","1.00","0.00","245.00","4451|1093"
"11:56:07","0.00","2","1.00","0.00","953.00","24.00","11.00","0.00","0.00","1.0","0.00","0.00","0","1","245.00","7.00","1.00","0.00","245.00","2382|9381"
"11:56:07","0.11","44","1.00","0.00","953.00","16.00","11.61","1.57","1.57","2.0","0.00","0.00","0","44","241.66","10.82","1.00","0.00","245.00","4451|1093"
"11:56:08","0.00","1","1.00","0.00","953.00","16.00","10.00","0.00","0.00","1.0","0.00","0.00","0","1","245.00","5.00","1.00","0.00","245.00","2382|9381"
"11:56:08","0.26","74","1.00","0.00","953.00","16.00","13.34","2.76","2.76","2.0","0.00","0.00","0","74","236.77","11.59","1.00","0.00","245.00","4451|1093"
"11:56:09","0.00","2","1.00","0.00","953.00","16.00","17.00","0.50","0.50","2.0","0.00","0.00","0","2","245.00","9.50","1.00","0.00","245.00","2225|72"
"11:56:09","0.14","51","1.00","0.00","953.00","16.00","12.04","1.84","1.84","2.0","0.00","0.00","0","51","235.53","10.94","1.00","0.00","245.00","4451|1093"
"11:56:10","0.18","47","1.00","0.00","953.00","16.00","12.79","2.79","2.79","2.0","0.00","0.00","0","47","229.36","11.40","1.00","0.00","245.00","4451|1093"
"11:56:11","10.22","73","1.02","0.00","953.00","183.38","14.54","10.42","10.42","2.0","0.00","0.00","5490739","16","242.50","7.20","1.00","0.00","245.00","2225|72"
"11:56:11","0.09","41","1.02","0.00","953.00","16.00","13.00","1.10","1.10","2.0","0.00","0.00","0","41","227.07","11.46","1.00","0.00","245.00","4451|1093"
"11:56:12","39.25","201","1.00","0.00","953.00","178.21","17.84","10.25","10.25","2.0","0.00","0.00","13500847","62","241.61","7.30","1.00","0.00","245.00","2225|72"
"11:56:12","0.00","4","1.00","0.00","953.00","16.00","12.25","0.00","0.00","2.0","0.00","0.00","0","4","239.75","10.75","1.00","0.00","245.00","4451|1093"
"11:56:12","0.00","3","1.33","0.00","953.00","16.00","7.33","0.00","0.00","1.33","66.67","0.00","0","3","238.00","9.67","1.00","0.00","245.00","4525|10566"
"11:56:13","0.00","2","1.00","0.00","953.00","16.00","17.50","1.00","1.00","2.0","0.00","0.00","0","2","245.00","8.00","1.00","0.00","245.00","2225|72"
"11:56:14","0.01","10","1.00","0.00","953.00","17.60","9.63","0.13","0.13","1.8","0.00","0.00","0","8","245.00","6.00","1.00","0.00","245.00","4525|10566"
"11:56:15","0.02","35","1.00","0.00","953.00","20.57","8.33","0.05","0.05","1.8","0.00","4.76","12","20","240.20","7.23","1.00","0.00","245.00","4525|10566"
"11:56:19","0.01","4","1.00","0.00","953.00","16.00","12.25","1.00","1.00","2.0","0.00","0.00","0","4","245.00","7.00","1.00","0.00","245.00","2225|72"
"11:56:21","0.03","11","1.00","0.00","953.00","16.00","12.82","1.27","1.27","2.0","0.00","0.00","0","11","241.18","7.64","1.00","0.00","245.00","2225|72"
"11:56:21","0.00","9","1.00","0.00","953.00","21.33","5.83","0.00","0.00","1.78","33.33","0.00","6","5","242.67","6.56","1.00","0.00","245.00","4152|953"
"11:56:25","0.00","3","1.00","0.00","953.00","16.00","4.00","0.00","0.00","1.0","33.33","0.00","0","3","245.00","15.00","1.00","0.00","245.00","2976|764"
"11:56:27","0.00","2","1.00","0.00","953.00","16.00","13.00","0.00","0.00","2.0","0.00","0.00","0","2","234.50","7.50","1.00","0.00","245.00","2225|72"
"11:56:28","0.00","1","1.00","0.00","953.00","16.00","13.00","0.00","0.00","1.0","0.00","0.00","0","1","245.00","6.00","1.00","0.00","245.00","2225|72"
"11:56:29","0.00","2","1.00","0.00","953.00","16.00","13.00","0.00","0.00","2.0","0.00","0.00","0","2","245.00","6.50","1.00","0.00","245.00","2225|72"
"11:56:32","0.00","4","1.00","0.00","953.00","16.00","7.25","0.00","0.00","1.5","25.00","0.00","6","3","245.00","8.25","1.00","0.00","245.00","4134|636"
"11:56:33","0.00","2","1.00","0.00","953.00","16.00","12.68","0.05","0.05","2.0","0.00","0.00","0","2","237.36","7.36","1.00","0.00","245.00","2225|72"
"11:56:34","0.00","1","1.00","0.00","953.00","16.00","8.00","0.00","0.00","1.0","0.00","0.00","0","1","245.00","7.00","1.00","0.00","245.00","4134|636"
"11:56:39","0.00","1","1.00","0.00","953.00","16.00","13.00","0.00","0.00","1.0","0.00","0.00","0","1","245.00","5.00","1.00","0.00","245.00","4134|636"
"11:56:41","0.02","2","1.00","0.00","953.00","24.00","11.00","8.00","8.00","1.0","50.00","0.00","0","2","245.00","5.00","1.00","0.00","245.00","4134|636"
"11:56:42","0.09","57","1.00","0.00","953.00","19.37","11.72","2.89","2.89","1.0","2.17","0.00","0","46","242.05","4.14","1.00","0.00","245.00","4134|636"
"11:56:43","0.00","2","1.00","0.00","953.00","16.00","12.00","1.00","1.00","2.0","0.00","0.00","0","2","245.00","7.00","1.00","0.00","245.00","2225|72"
"11:56:43","0.06","60","1.00","0.00","953.00","16.27","11.02","1.39","1.39","1.0","1.69","0.00","0","59","242.20","4.22","1.00","0.00","245.00","4134|636"
"11:56:44","0.00","7","1.00","0.00","953.00","16.00","12.00","0.43","0.43","1.0","0.00","0.00","0","7","245.00","4.71","1.00","0.00","245.00","4134|636"
"11:56:48","0.00","2","1.00","0.00","953.00","16.00","12.50","0.00","0.00","2.0","0.00","0.00","0","2","245.00","7.00","1.00","0.00","245.00","2225|72"
"11:56:50","0.00","1","1.00","0.00","953.00","16.00","9.00","0.00","0.00","1.0","0.00","0.00","0","1","245.00","6.00","1.00","0.00","245.00","4134|636"
"11:56:53","0.00","2","1.00","0.00","953.00","16.00","12.50","0.50","0.50","2.0","0.00","0.00","0","2","245.00","6.00","1.00","0.00","245.00","2225|72"
"11:56:59","0.00","2","1.00","0.00","953.00","16.00","10.00","0.50","0.50","2.0","0.00","0.00","0","2","234.50","5.00","1.00","0.00","245.00","2225|72"
"11:57:09","0.05","15","1.00","0.00","953.00","17.07","11.93","2.00","2.00","2.0","0.00","0.00","0","14","236.60","6.87","1.00","0.00","245.00","2225|72"
"11:57:10","0.11","23","1.00","0.00","953.00","18.09","11.83","2.43","2.43","2.0","0.00","0.00","0","23","236.78","5.78","1.00","0.00","245.00","2225|72"
"11:57:11","0.25","45","1.00","0.00","953.00","19.20","10.09","2.93","2.93","2.0","0.00","0.00","0","43","240.80","5.51","1.00","0.00","245.00","2225|72"
"11:57:12","0.29","48","1.00","0.00","953.00","23.77","10.00","2.17","2.17","2.0","0.00","0.00","4825","47","241.50","5.46","1.00","0.00","245.00","2225|72"
"11:57:13","0.06","13","1.00","0.00","953.00","18.46","10.54","1.46","1.46","2.0","0.00","0.00","0","13","240.15","6.23","1.00","0.00","245.00","2225|72"
"11:57:13","0.01","5","1.00","0.00","953.00","25.60","4.00","1.10","1.10","1.0","50.00","0.00","135","3","237.36","15.00","1.00","0.00","245.00","4314|1100"
"11:57:14","0.00","3","1.24","0.00","953.00","16.00","10.00","0.06","0.06","2.0","0.00","0.00","0","3","240.06","6.00","1.00","0.00","245.00","2225|72"
"11:57:14","0.73","166","1.01","0.00","953.00","17.54","14.45","0.95","0.95","1.91","3.03","0.00","236","164","241.10","11.44","1.00","0.00","245.00","4314|1100"
"11:57:15","0.26","130","1.00","0.00","953.00","16.00","15.30","0.56","0.56","2.0","0.00","0.00","0","130","241.25","10.94","1.00","0.00","245.00","4314|1100"
"11:57:16","0.24","129","1.00","0.00","953.00","16.12","15.20","0.69","0.69","2.0","0.00","0.00","0","128","242.57","10.57","1.00","0.00","245.00","4314|1100"
"11:57:17","0.02","18","1.11","0.00","953.00","16.00","15.11","0.39","0.39","1.83","5.56","0.00","0","18","242.67","8.94","1.00","0.00","245.00","2319|980"
"11:57:17","0.38","167","1.01","0.00","953.00","16.10","15.69","1.54","1.54","2.0","0.00","0.00","0","167","241.35","10.72","1.00","0.00","245.00","4314|1100"
"11:57:18","0.00","3","1.33","0.00","953.00","16.00","13.00","0.00","0.00","2.0","0.00","0.00","0","3","238.00","6.00","1.00","0.00","245.00","2319|980"
"11:57:18","0.46","215","1.00","0.00","953.00","16.00","15.89","1.53","1.53","2.0","0.00","0.00","0","215","241.58","10.87","1.00","0.00","245.00","4314|1100"
"11:57:19","0.01","3","1.00","0.00","953.00","16.00","13.00","0.56","0.56","2.0","0.00","0.00","0","3","233.33","6.89","1.00","0.00","245.00","2319|980"
"11:57:19","0.34","104","1.00","0.00","953.00","17.23","15.13","2.21","2.21","2.0","0.00","0.00","0","104","240.76","10.91","1.00","0.00","245.00","4314|1100"
"11:57:20","2.18","21","1.10","0.00","953.00","151.24","15.00","14.47","14.47","2.0","52.94","0.00","147974","12","241.00","10.00","1.00","0.00","245.00","18342|1083"
"11:57:20","0.38","142","1.01","0.00","953.00","16.90","15.55","2.18","2.18","2.0","0.00","0.00","0","139","240.56","11.16","1.00","0.00","245.00","4314|1100"
"11:57:21","3.36","52","1.13","0.00","953.00","102.62","13.91","12.86","12.86","2.0","0.00","0.00","120759","32","241.37","9.54","1.00","0.00","245.00","18342|1083"
"11:57:21","0.13","25","1.16","0.00","953.00","19.84","13.00","0.89","0.89","2.0","8.00","0.00","0","25","239.89","7.27","1.00","0.00","245.00","2319|980"
"11:57:21","0.44","210","1.09","0.00","953.00","16.00","16.00","1.60","1.60","2.0","0.00","0.00","0","210","240.30","11.60","1.00","0.00","245.00","4314|1100"
"11:57:22","1.02","124","1.06","0.00","953.00","86.10","4.38","4.21","4.21","2.0","22.22","64.71","3701","29","242.63","0.71","1.00","0.00","245.00","18342|1083"
"11:57:22","0.04","14","1.00","0.00","953.00","16.00","12.95","0.69","0.69","2.0","0.00","0.00","0","14","240.15","7.90","1.00","0.00","245.00","2319|980"
"11:57:22","0.26","71","1.15","0.00","953.00","16.68","15.95","2.52","2.52","2.0","0.00","0.00","0","71","239.96","11.28","1.00","0.00","245.00","4314|1100"
"11:57:23","1.63","46","1.11","0.00","953.00","80.91","16.64","15.58","15.58","2.0","16.13","0.00","6944","30","242.26","11.50","1.00","0.00","245.00","18342|1083"
"11:57:23","0.00","1","1.20","0.00","953.00","16.00","14.00","0.00","0.00","2.0","0.00","0.00","0","1","239.40","9.00","1.00","0.00","245.00","2319|980"
"11:57:23","0.21","54","1.07","0.00","953.00","17.19","15.22","2.43","2.43","2.0","0.00","0.00","0","54","234.50","10.63","1.00","0.00","245.00","4314|1100"
"11:57:24","0.39","7","1.14","0.00","953.00","84.57","19.00","18.50","18.50","2.0","0.00","0.00","21126","4","233.00","12.00","1.00","0.00","245.00","18342|1083"
"11:57:24","0.00","3","1.00","0.00","953.00","16.00","13.00","0.00","0.00","2.0","0.00","0.00","0","3","231.00","7.67","1.00","0.00","245.00","2319|980"
"11:57:24","0.14","47","1.02","0.00","953.00","16.00","15.40","3.79","3.79","2.0","0.00","0.00","0","47","240.09","11.02","1.00","0.00","245.00","4314|1100"
"11:57:25","0.11","23","1.00","0.00","953.00","18.09","13.00","1.87","1.87","2.0","0.00","0.00","0","23","245.00","7.74","1.00","0.00","245.00","2319|980"
"11:57:25","0.06","32","1.00","0.00","953.00","16.00","15.66","1.84","1.84","2.0","0.00","0.00","0","32","241.06","11.41","1.00","0.00","245.00","4314|1100"
"11:57:26","0.05","13","1.15","0.00","953.00","17.23","13.00","1.69","1.69","2.0","0.00","0.00","0","13","238.54","7.85","1.00","0.00","245.00","2319|980"
"11:57:26","0.17","52","1.04","0.00","953.00","16.00","15.65","4.92","4.92","2.0","0.00","0.00","0","52","238.54","10.88","1.00","0.00","245.00","4314|1100"
"11:57:27","0.02","11","1.09","0.00","953.00","16.00","13.00","0.73","0.73","2.0","0.00","0.00","0","11","239.27","7.91","1.00","0.00","245.00","2319|980"
"11:57:27","0.09","41","1.02","0.00","953.00","16.00","15.90","1.83","1.83","2.0","0.00","0.00","0","41","241.93","11.51","1.00","0.00","245.00","4314|1100"
"11:57:28","0.15","30","1.00","0.00","953.00","17.60","13.69","2.69","2.69","2.0","0.00","0.00","0","29","240.80","8.57","1.00","0.00","245.00","2319|980"
"11:57:28","0.01","7","1.00","0.00","953.00","16.00","15.71","1.00","1.00","2.0","0.00","0.00","0","7","242.00","10.86","1.00","0.00","245.00","4314|1100"
"11:57:29","0.00","2","1.50","0.00","953.00","16.00","13.00","1.00","1.00","2.0","0.00","0.00","0","2","245.00","8.00","1.00","0.00","245.00","2319|980"
"11:57:29","0.16","54","1.02","0.00","953.00","16.30","16.00","3.26","3.26","2.0","0.00","0.00","0","54","233.72","11.24","1.00","0.00","245.00","4314|1100"
"11:57:30","0.00","1","1.00","0.00","953.00","16.00","13.00","0.00","0.00","2.0","0.00","0.00","0","1","245.00","8.00","1.00","0.00","245.00","2319|980"
"11:57:30","0.14","49","1.00","0.00","953.00","16.00","15.59","2.27","2.27","2.0","0.00","0.00","0","49","241.14","10.84","1.00","0.00","245.00","4314|1100"
"11:57:31","0.02","7","1.00","0.00","953.00","16.00","13.00","1.29","1.29","2.0","0.00","0.00","0","7","239.00","7.86","1.00","0.00","245.00","2319|980"
"11:57:31","0.13","53","1.00","0.00","953.00","16.00","15.79","1.62","1.62","2.0","0.00","0.00","0","53","241.83","11.30","1.00","0.00","245.00","4314|1100"
"11:57:32","0.00","1","1.00","0.00","953.00","16.00","13.00","0.00","0.00","2.0","0.00","0.00","0","1","224.00","8.00","1.00","0.00","245.00","2319|980"
"11:57:32","0.29","150","1.00","0.00","953.00","16.00","15.84","1.19","1.19","2.0","0.00","0.00","0","149","241.78","11.51","1.00","0.00","245.00","4314|1100"
"11:57:33","0.00","1","1.00","0.00","953.00","16.00","13.00","0.00","0.00","2.0","0.00","0.00","0","1","224.00","8.00","1.00","0.00","245.00","2319|980"
"11:57:33","0.38","178","1.00","0.00","953.00","16.09","15.52","1.29","1.29","2.0","0.00","0.00","0","178","241.93","10.99","1.00","0.00","245.00","4314|1100"
"11:57:34","0.98","24","1.04","0.00","953.00","57.08","13.29","6.71","6.71","2.0","4.17","0.00","10046","23","239.75","8.17","1.00","0.00","245.00","2319|980"
"11:57:34","0.06","18","1.06","0.00","953.00","16.89","16.00","1.61","1.61","2.0","0.00","0.00","0","18","241.50","11.67","1.00","0.00","245.00","4314|1100"
"11:57:35","0.02","10","1.10","0.00","953.00","16.00","13.30","1.10","1.10","2.0","0.00","0.00","0","10","238.70","8.50","1.00","0.00","245.00","2319|980"
"11:57:35","0.19","53","1.02","0.00","953.00","16.60","15.92","2.32","2.32","2.0","0.00","0.00","0","53","239.85","11.32","1.00","0.00","245.00","4314|1100"
"11:57:36","0.00","1","1.00","0.00","953.00","16.00","13.00","0.00","0.00","2.0","0.00","0.00","0","1","245.00","8.00","1.00","0.00","245.00","2319|980"
"11:57:36","0.00","1","1.00","0.00","953.00","16.00","4.00","0.00","0.00","1.0","100.00","0.00","0","1","245.00","15.00","1.00","0.00","245.00","3982|890"
"11:57:36","0.15","74","1.00","0.00","953.00","16.00","15.59","1.20","1.20","2.0","0.00","0.00","0","74","242.16","11.05","1.00","0.00","245.00","4314|1100"
"11:57:37","0.06","14","1.00","0.00","953.00","18.29","12.36","1.79","1.79","2.0","0.00","0.00","0","14","240.50","7.36","1.00","0.00","245.00","2319|980"
"11:57:37","0.17","38","1.00","0.00","953.00","19.79","7.60","0.84","0.84","1.67","9.09","0.00","6","32","241.93","10.63","1.00","0.00","245.00","3982|890"
"11:57:37","0.05","19","1.00","0.00","953.00","16.00","15.58","2.21","2.21","2.0","0.00","0.00","0","19","241.68","10.68","1.00","0.00","245.00","4314|1100"
"11:57:38","0.03","6","1.00","0.00","953.00","18.67","12.17","1.50","1.50","2.0","0.00","0.00","0","6","245.00","7.33","1.00","0.00","245.00","2319|980"
"11:57:38","0.02","4","1.00","0.00","953.00","36.00","6.00","1.33","1.33","2.0","0.00","0.00","0","3","239.75","9.25","1.00","0.00","245.00","3982|890"
"11:57:38","0.22","62","1.00","0.00","953.00","16.52","15.87","2.47","2.47","2.0","0.00","0.00","0","62","242.29","11.18","1.00","0.00","245.00","4314|1100"
"11:57:39","0.01","5","1.03","0.00","953.00","16.00","12.06","0.06","0.06","2.0","0.00","0.00","0","5","239.91","7.03","1.00","0.00","245.00","2319|980"
"11:57:39","0.04","19","1.05","0.00","953.00","16.00","15.95","1.26","1.26","2.0","0.00","0.00","0","19","242.79","11.11","1.00","0.00","245.00","4314|1100"
"11:57:40","0.00","1","1.00","0.00","953.00","16.00","12.00","0.00","0.00","2.0","0.00","0.00","0","1","224.00","7.00","1.00","0.00","245.00","2319|980"
"11:57:40","0.01","4","1.00","0.00","953.00","16.00","16.00","2.50","2.50","2.0","0.00","0.00","0","4","234.50","11.75","1.00","0.00","245.00","4314|1100"
"11:57:41","0.05","9","1.07","0.00","953.00","19.56","12.33","0.18","0.18","2.0","0.00","0.00","0","9","237.26","7.82","1.00","0.00","245.00","2319|980"
"11:57:41","0.28","47","1.06","0.00","953.00","37.32","6.67","3.67","3.67","2.0","2.33","0.00","2385","41","237.85","11.62","1.00","0.00","245.00","3982|890"
"11:57:41","0.07","35","1.06","0.00","953.00","16.00","15.63","1.37","1.37","2.0","0.00","0.00","0","35","240.20","11.40","1.00","0.00","245.00","4314|1100"
"11:57:42","0.00","1","1.53","0.00","953.00","16.00","12.00","0.00","0.00","2.0","0.00","0.00","0","1","239.40","7.00","1.00","0.00","245.00","2319|980"
