HH:MM:SS,DLMACTHP(Mbps),DLGrant,DLSchUserNum,UsFlag,PCI,DLRb_Used,DLSuMcs,DLreduceMcs,DLSchMcs,DLRank,IBLER(%),ResBLER(%),sumPdschDrb(byte),cntDrbIsZero,DLAvailRb,CQI,BwpId,BwpFreqOffset,BwpBw,CRNTI
"11:47:30","1.35","38","1.56","0.00","200.00","24.00","17.10","12.18","12.18","3.0","12.12","2.94","0","34","241.09","9.51","1.00","0.00","245.00","12372|5872"
"11:47:30","1.02","95","1.33","0.00","200.00","30.69","15.79","11.53","11.53","1.0","0.00","2.47","0","81","244.34","5.20","1.00","0.00","245.00","9688|7275"
"11:47:31","0.04","8","1.75","0.00","200.00","9.00","19.25","5.75","5.75","2.0","0.00","0.00","0","8","242.38","11.13","1.00","16.00","217.00","10211|2069"
"11:47:31","0.25","43","1.86","0.00","200.00","19.35","19.23","3.90","3.90","1.98","0.00","0.00","0","39","243.05","9.72","1.00","0.00","245.00","10611|933"
"11:47:31","57.78","837","1.27","0.00","200.00","41.27","16.85","14.52","14.52","4.0","0.00","0.00","0","728","241.77","5.60","1.00","0.00","245.00","10632|4544"
"11:47:31","0.09","12","1.67","0.00","200.00","20.00","16.70","4.20","4.20","2.0","0.00","0.00","0","10","239.75","7.08","1.00","0.00","245.00","11165|6764"
"11:47:31","0.08","12","1.89","0.00","200.00","34.67","14.94","4.94","4.94","1.0","0.00","0.00","0","11","238.00","8.61","1.00","0.00","245.00","11472|2874"
"11:47:31","0.00","1","3.00","0.00","200.00","4.00","16.00","6.00","6.00","3.0","0.00","0.00","0","1","224.00","9.00","1.00","0.00","245.00","11805|4796"
"11:47:31","0.00","4","1.50","0.00","200.00","16.00","5.25","0.00","0.00","1.25","25.00","0.00","6","3","245.00","7.75","1.00","0.00","245.00","11858|6958"
"11:47:31","0.01","6","1.83","0.00","200.00","16.00","26.00","2.00","2.00","2.0","0.00","0.00","0","6","245.00","13.17","1.00","0.00","245.00","11924|6737"
"11:47:31","0.01","7","1.72","0.00","200.00","6.86","9.22","0.94","0.94","2.0","0.00","0.00","0","7","240.33","6.17","1.00","0.00","245.00","12189|484"
"11:47:31","1.03","84","1.65","0.00","200.00","23.71","18.27","12.68","12.68","1.0","2.53","1.27","0","79","244.75","5.76","1.00","0.00","245.00","9688|7275"
"11:47:31","0.00","10","1.57","0.00","200.00","13.60","3.76","0.06","0.06","1.0","20.00","16.67","0","6","240.00","7.67","1.00","0.00","245.00","9964|10020"
"11:47:32","0.00","2","2.00","0.00","200.00","4.00","19.50","1.50","1.50","2.0","0.00","0.00","0","2","245.00","11.50","1.00","16.00","217.00","10211|2069"
"11:47:32","0.05","21","1.71","0.00","200.00","17.52","12.53","1.68","1.68","2.0","0.00","0.00","0","19","242.00","7.48","1.00","0.00","245.00","10611|933"
"11:47:32","71.31","880","1.13","0.00","200.00","50.92","16.01","14.09","14.09","4.0","0.00","0.00","0","781","242.11","5.28","1.00","0.00","245.00","10632|4544"
"11:47:32","0.01","3","1.67","0.00","200.00","16.00","18.33","1.00","1.00","2.0","0.00","0.00","0","3","245.00","11.33","1.00","0.00","245.00","11395|6759"
"11:47:32","0.09","13","1.81","0.00","200.00","49.23","16.31","1.71","1.71","1.0","0.00","0.00","0","11","238.74","8.57","1.00","0.00","245.00","11472|2874"
"11:47:32","0.02","13","1.77","0.00","200.00","4.92","16.58","2.83","2.83","3.0","0.00","0.00","0","12","241.77","9.31","1.00","0.00","245.00","11805|4796"
"11:47:32","0.01","6","1.83","0.00","200.00","16.00","26.00","2.00","2.00","2.0","0.00","0.00","0","6","241.50","12.67","1.00","0.00","245.00","11924|6737"
"11:47:32","0.00","2","2.00","0.00","200.00","4.00","10.00","1.50","1.50","2.0","0.00","0.00","0","2","234.50","6.50","1.00","0.00","245.00","12189|484"
"11:47:32","0.00","3","1.67","0.00","200.00","4.00","7.67","1.33","1.33","2.0","0.00","0.00","0","3","245.00","11.33","1.00","0.00","245.00","12191|9101"
"11:47:32","0.96","77","1.56","0.00","200.00","24.00","19.78","14.29","14.29","1.0","0.00","0.00","0","71","244.46","5.76","1.00","0.00","245.00","9688|7275"
"11:47:33","0.02","14","1.79","0.00","200.00","4.29","19.64","4.79","4.79","2.0","0.00","0.00","0","14","243.50","10.86","1.00","16.00","217.00","10211|2069"
"11:47:33","0.02","9","2.00","0.00","200.00","16.00","13.67","1.00","1.00","1.78","0.00","0.00","12","8","245.00","10.56","1.00","0.00","245.00","10611|933"
"11:47:33","129.48","989","1.08","0.00","200.00","80.22","16.38","15.16","15.16","4.0","0.00","0.00","29146","842","242.01","4.59","1.00","0.00","245.00","10632|4544"
"11:47:33","0.00","2","1.50","0.00","200.00","4.00","22.00","2.00","2.00","2.0","0.00","0.00","0","2","245.00","10.00","1.00","0.00","245.00","11098|6679"
"11:47:33","0.00","1","2.00","0.00","200.00","16.00","26.00","2.00","2.00","2.0","0.00","0.00","0","1","245.00","14.00","1.00","0.00","245.00","11924|6737"
"11:47:33","0.01","3","1.33","0.00","200.00","6.67","11.50","6.50","6.50","2.0","0.00","0.00","0","2","245.00","5.33","1.00","0.00","245.00","12189|484"
"11:47:33","1.06","100","1.55","0.00","200.00","22.92","19.87","14.63","14.63","1.0","1.20","1.19","0","84","244.16","6.15","1.00","0.00","245.00","9688|7275"
"11:47:34","0.03","13","1.62","0.00","200.00","5.23","19.69","4.23","4.23","2.0","0.00","0.00","0","13","238.54","11.77","1.00","16.00","217.00","10211|2069"
"11:47:34","0.00","5","1.20","0.00","200.00","19.20","5.75","0.00","0.00","1.0","25.00","0.00","0","4","240.80","9.60","1.00","0.00","245.00","10391|7875"
"11:47:34","0.11","16","1.66","0.00","200.00","18.00","18.57","1.60","1.60","2.0","0.00","0.00","0","16","239.60","10.63","1.00","0.00","245.00","10611|933"
"11:47:34","80.38","498","1.15","0.00","200.00","97.19","16.21","14.96","14.96","4.0","0.00","0.00","100221","401","241.88","4.63","1.00","0.00","245.00","10632|4544"
"11:47:34","0.00","4","1.75","0.00","200.00","16.00","10.75","0.00","0.00","1.0","25.00","0.00","0","4","245.00","12.50","1.00","0.00","245.00","10923|6908"
"11:47:34","0.00","1","1.00","0.00","200.00","4.00","22.00","5.00","5.00","2.0","0.00","0.00","0","1","245.00","10.00","1.00","0.00","245.00","11098|6679"
"11:47:34","0.02","8","1.18","0.00","200.00","34.00","15.13","1.07","1.07","1.0","0.00","0.00","0","5","239.27","9.00","1.00","0.00","245.00","11472|2874"
"11:47:34","0.01","9","1.33","0.00","200.00","4.44","15.33","2.56","2.56","3.0","0.00","0.00","0","9","240.33","8.78","1.00","0.00","245.00","11805|4796"
"11:47:34","0.01","5","1.60","0.00","200.00","16.00","11.60","0.60","0.60","1.8","0.00","0.00","0","5","240.80","7.00","1.00","0.00","245.00","11858|6958"
"11:47:34","0.01","2","1.50","0.00","200.00","16.00","25.00","2.00","2.00","2.0","0.00","0.00","0","2","245.00","13.00","1.00","0.00","245.00","11924|6737"
"11:47:34","0.03","26","1.42","0.00","200.00","5.08","9.35","3.35","3.35","2.0","0.00","0.00","0","26","243.38","6.92","1.00","0.00","245.00","12189|484"
"11:47:34","0.86","103","1.35","0.00","200.00","21.20","19.28","12.59","12.59","1.0","0.00","1.22","0","82","243.17","6.34","1.00","0.00","245.00","9688|7275"
"11:47:35","0.05","15","1.80","0.00","200.00","6.40","19.86","5.21","5.21","2.0","0.00","0.00","0","14","243.60","11.13","1.00","16.00","217.00","10211|2069"
"11:47:35","163.96","960","1.12","0.00","200.00","101.33","16.71","15.74","15.74","4.0","0.00","0.00","153535","779","242.40","5.49","1.00","0.00","245.00","10632|4544"
"11:47:35","0.01","9","1.67","0.00","200.00","4.00","21.33","6.00","6.00","2.0","0.00","0.00","0","9","242.67","9.56","1.00","0.00","245.00","11098|6679"
"11:47:35","0.00","3","1.67","0.00","200.00","21.33","6.00","0.00","0.00","1.0","50.00","0.00","0","2","238.00","5.00","1.00","0.00","245.00","11404|10286"
"11:47:35","0.10","13","1.57","0.00","200.00","30.77","19.35","2.41","2.41","1.0","0.00","0.00","0","13","238.76","8.95","1.00","0.00","245.00","11472|2874"
"11:47:35","0.27","41","1.83","0.00","200.00","9.37","16.80","5.94","5.94","3.0","0.00","0.00","0","35","240.39","9.27","1.00","0.00","245.00","11805|4796"
"11:47:35","0.04","30","1.83","0.00","200.00","5.07","9.86","3.24","3.24","2.0","0.00","0.00","0","29","242.20","6.77","1.00","0.00","245.00","12189|484"
"11:47:35","0.00","2","2.00","0.00","200.00","6.00","8.00","2.50","2.50","2.0","0.00","0.00","0","2","245.00","11.50","1.00","0.00","245.00","12191|9101"
"11:47:35","0.08","17","1.94","0.00","200.00","35.12","6.88","1.81","1.81","1.71","20.00","0.00","997","14","241.29","9.29","1.00","0.00","245.00","9679|5895"
"11:47:35","0.18","15","1.47","0.00","200.00","30.40","21.36","14.82","14.82","1.0","0.00","0.00","0","11","243.60","7.13","1.00","0.00","245.00","9688|7275"
"11:47:36","0.03","11","2.00","0.00","200.00","5.09","20.36","3.82","3.82","2.0","0.00","0.00","0","11","243.09","11.73","1.00","16.00","217.00","10211|2069"
"11:47:36","0.00","3","1.00","0.00","200.00","16.00","9.00","0.00","0.00","1.67","33.33","0.00","0","3","238.00","7.00","1.00","0.00","245.00","10391|7875"
"11:47:36","46.40","267","1.12","0.00","200.00","99.94","16.10","14.28","14.28","4.0","0.00","0.00","80394","222","241.54","5.55","1.00","0.00","245.00","10632|4544"
"11:47:36","0.04","14","1.29","0.00","200.00","19.43","10.08","1.31","1.31","1.64","7.69","0.00","6","12","242.00","6.07","1.00","0.00","245.00","11404|10286"
"11:47:36","3.68","79","1.07","0.00","200.00","183.39","13.51","6.27","6.27","1.0","0.00","0.00","6419288","8","241.24","6.17","1.00","0.00","245.00","11472|2874"
"11:47:36","0.87","24","1.17","0.00","200.00","187.75","6.88","4.46","4.46","1.33","50.00","0.00","637055","6","241.50","14.33","1.00","0.00","245.00","11622|2311"
"11:47:36","0.55","49","1.29","0.00","200.00","18.12","16.98","6.70","6.70","3.0","0.00","0.00","0","40","243.29","9.06","1.00","0.00","245.00","11805|4796"
"11:47:36","0.07","16","1.38","0.00","200.00","21.00","9.50","1.69","1.69","2.0","18.75","0.00","0","16","239.75","4.19","1.00","0.00","245.00","11858|6958"
"11:47:36","0.02","7","1.43","0.00","200.00","16.00","26.00","2.00","2.00","2.0","0.00","0.00","0","7","236.00","13.29","1.00","0.00","245.00","11924|6737"
"11:47:36","0.01","4","1.75","0.00","200.00","6.00","13.33","5.33","5.33","2.0","0.00","0.00","0","3","245.00","6.00","1.00","0.00","245.00","12189|484"
"11:47:36","0.01","5","2.00","0.00","200.00","6.40","7.00","1.80","1.80","2.0","0.00","0.00","0","5","245.00","11.00","1.00","0.00","245.00","12191|9101"
"11:47:36","0.00","2","2.00","0.00","200.00","16.00","2.50","0.50","0.50","2.0","0.00","0.00","0","2","245.00","8.50","1.00","0.00","245.00","9679|5895"
"11:47:37","0.02","15","1.67","0.00","200.00","4.27","19.80","4.73","4.73","2.0","0.00","0.00","0","15","240.80","11.67","1.00","16.00","217.00","10211|2069"
"11:47:37","0.01","6","2.00","0.00","200.00","16.00","10.25","2.25","2.25","2.0","0.00","0.00","0","4","241.50","6.33","1.00","0.00","245.00","10391|7875"
"11:47:37","0.41","42","1.67","0.00","200.00","9.62","15.71","4.63","4.63","3.93","0.00","0.00","0","41","238.50","4.83","1.00","0.00","245.00","10632|4544"
"11:47:37","0.00","6","1.00","0.00","200.00","18.67","4.50","0.50","0.50","1.17","25.00","0.00","0","4","245.00","8.00","1.00","0.00","245.00","10883|8641"
"11:47:37","0.00","1","2.00","0.00","200.00","16.00","13.00","0.00","0.00","1.0","0.00","0.00","0","1","245.00","8.00","1.00","0.00","245.00","10923|6908"
"11:47:37","0.00","3","1.17","0.00","200.00","12.00","6.17","0.33","0.33","1.0","33.33","0.00","0","3","245.00","14.17","1.00","0.00","245.00","11326|7991"
"11:47:37","0.13","24","1.38","0.00","200.00","22.00","13.60","2.85","2.85","2.0","15.00","0.00","0","20","244.13","7.17","1.00","0.00","245.00","11404|10286"
"11:47:37","23.94","518","1.11","0.00","200.00","198.57","8.22","4.11","4.11","1.0","0.00","0.00","66762584","66","242.09","5.81","1.00","0.00","245.00","11472|2874"
"11:47:37","0.16","15","1.67","0.00","200.00","12.00","15.69","5.08","5.08","3.0","0.00","0.00","0","13","242.20","9.40","1.00","0.00","245.00","11805|4796"
"11:47:37","0.09","23","1.48","0.00","200.00","21.57","10.77","1.59","1.59","1.96","0.00","0.00","0","22","240.43","5.96","1.00","0.00","245.00","11858|6958"
"11:47:37","0.00","1","2.00","0.00","200.00","16.00","26.00","2.00","2.00","2.0","0.00","0.00","0","1","245.00","13.00","1.00","0.00","245.00","11924|6737"
"11:47:37","0.01","9","1.44","0.00","200.00","4.44","10.44","2.11","2.11","2.0","0.00","0.00","0","9","235.67","6.00","1.00","0.00","245.00","12189|484"
"11:47:37","0.00","3","1.89","0.00","200.00","9.33","12.63","1.00","1.00","1.0","0.00","0.00","0","2","235.67","7.00","1.00","0.00","245.00","12381|2491"
"11:47:37","0.17","9","1.30","0.00","200.00","53.33","19.33","3.06","3.06","1.95","0.00","0.00","0","7","240.80","13.95","1.00","0.00","245.00","9679|5895"
"11:47:38","0.09","20","1.20","0.00","200.00","6.80","19.70","4.30","4.30","2.0","0.00","0.00","0","20","238.70","10.85","1.00","16.00","217.00","10211|2069"
"11:47:38","3.36","117","1.07","0.00","200.00","19.79","16.54","10.24","10.24","4.0","0.00","0.00","0","101","240.51","5.35","1.00","0.00","245.00","10632|4544"
"11:47:38","0.00","2","1.00","0.00","200.00","16.00","16.00","0.00","0.00","1.0","0.00","0.00","0","1","234.50","7.00","1.00","0.00","245.00","11404|10286"
"11:47:38","1.81","37","1.27","0.00","200.00","179.97","9.03","7.64","7.64","1.0","0.00","0.00","356766","12","242.16","5.00","1.00","0.00","245.00","11472|2874"
"11:47:38","0.00","1","1.00","0.00","200.00","4.00","15.00","6.00","6.00","3.0","0.00","0.00","0","1","224.00","9.00","1.00","0.00","245.00","11805|4796"
"11:47:38","0.06","16","1.19","0.00","200.00","18.00","13.06","1.00","1.00","2.0","0.00","0.00","0","16","238.44","6.56","1.00","0.00","245.00","11858|6958"
"11:47:38","0.01","6","1.17","0.00","200.00","16.00","26.00","2.00","2.00","2.0","0.00","0.00","0","6","238.00","13.17","1.00","0.00","245.00","11924|6737"
"11:47:38","0.01","12","1.25","0.00","200.00","4.00","13.58","2.25","2.25","2.0","0.00","0.00","0","12","241.50","6.83","1.00","0.00","245.00","12189|484"
"11:47:38","0.00","2","1.00","0.00","200.00","10.00","7.50","1.50","1.50","2.0","0.00","0.00","0","2","245.00","11.50","1.00","0.00","245.00","12191|9101"
"11:47:38","0.32","16","1.05","0.00","200.00","35.00","12.20","2.65","2.65","2.0","0.00","0.00","0","14","239.27","10.77","1.00","0.00","245.00","9679|5895"
"11:47:39","0.01","8","1.25","0.00","200.00","4.00","19.13","4.13","4.13","2.0","0.00","0.00","0","8","242.38","11.38","1.00","16.00","217.00","10211|2069"
"11:47:39","13.99","128","1.02","0.00","200.00","56.86","15.78","11.15","11.15","4.0","0.00","0.00","4944","123","241.23","5.20","1.00","0.00","245.00","10632|4544"
"11:47:39","0.00","1","2.00","0.00","200.00","16.00","11.00","3.00","3.00","1.0","0.00","0.00","0","1","224.00","6.00","1.00","0.00","245.00","11472|2874"
"11:47:39","0.33","38","1.11","0.00","200.00","22.74","13.53","4.84","4.84","2.0","0.00","0.00","0","32","241.68","6.45","1.00","0.00","245.00","11858|6958"
"11:47:39","0.00","2","1.00","0.00","200.00","16.00","26.00","2.00","2.00","2.0","0.00","0.00","0","2","245.00","13.00","1.00","0.00","245.00","11924|6737"
"11:47:39","0.08","13","1.03","0.00","200.00","25.85","12.03","0.43","0.43","1.98","0.00","0.00","0","11","238.67","9.73","1.00","0.00","245.00","9679|5895"
"11:47:40","0.04","22","1.27","0.00","200.00","4.73","18.77","4.05","4.05","2.0","0.00","0.00","0","22","243.09","10.95","1.00","16.00","217.00","10211|2069"
"11:47:40","0.37","35","1.20","0.00","200.00","8.69","16.18","5.39","5.39","4.0","0.00","0.00","0","33","239.60","4.54","1.00","0.00","245.00","10632|4544"
"11:47:40","0.00","2","1.50","0.00","200.00","24.00","11.50","5.00","5.00","1.0","0.00","0.00","0","2","234.50","6.00","1.00","0.00","245.00","11472|2874"
"11:47:40","0.00","3","1.00","0.00","200.00","16.00","10.67","0.00","0.00","1.33","33.33","0.00","0","3","238.00","11.33","1.00","0.00","245.00","11656|1114"
"11:47:40","0.34","44","1.11","0.00","200.00","24.00","11.89","4.05","4.05","2.0","0.00","0.00","0","38","241.18","5.95","1.00","0.00","245.00","11858|6958"
"11:47:40","0.00","2","1.00","0.00","200.00","16.00","26.00","3.00","3.00","2.0","0.00","0.00","0","2","245.00","13.50","1.00","0.00","245.00","11924|6737"
"11:47:40","0.00","2","1.50","0.00","200.00","4.00","13.00","1.50","1.50","2.0","0.00","0.00","0","2","234.50","7.00","1.00","0.00","245.00","12189|484"
"11:47:40","0.58","32","1.08","0.00","200.00","64.47","10.64","1.53","1.53","2.0","0.00","0.00","12655","23","240.80","9.25","1.00","0.00","245.00","9679|5895"
"11:47:40","0.01","6","1.17","0.00","200.00","16.00","11.83","0.83","0.83","1.5","33.33","0.00","6","5","245.00","9.17","1.00","0.00","245.00","9686|6817"
"11:47:41","0.05","17","1.29","0.00","200.00","5.41","18.59","4.82","4.82","2.0","0.00","0.00","0","17","238.82","10.65","1.00","16.00","217.00","10211|2069"
"11:47:41","0.52","30","1.13","0.00","200.00","12.93","16.07","6.97","6.97","4.0","0.00","0.00","0","30","238.00","5.20","1.00","0.00","245.00","10632|4544"
"11:47:41","0.00","2","1.00","0.00","200.00","4.00","21.00","5.00","5.00","2.0","0.00","0.00","0","2","245.00","10.00","1.00","0.00","245.00","11098|6679"
"11:47:41","0.01","11","1.09","0.00","200.00","20.36","11.71","2.29","2.29","1.0","0.00","14.29","0","7","235.45","6.00","1.00","0.00","245.00","11472|2874"
"11:47:41","0.00","1","1.00","0.00","200.00","16.00","10.00","0.00","0.00","2.0","0.00","0.00","0","1","245.00","6.00","1.00","0.00","245.00","11656|1114"
"11:47:41","0.00","2","1.00","0.00","200.00","4.00","14.50","3.00","3.00","3.0","0.00","0.00","0","2","245.00","9.00","1.00","0.00","245.00","11805|4796"
"11:47:41","0.04","12","1.00","0.00","200.00","17.33","14.45","2.55","2.55","2.0","0.00","0.00","0","11","243.25","6.58","1.00","0.00","245.00","11858|6958"
"11:47:41","0.00","2","1.50","0.00","200.00","16.00","26.00","2.00","2.00","2.0","0.00","0.00","0","2","234.50","13.00","1.00","0.00","245.00","11924|6737"
"11:47:41","0.01","16","1.38","0.00","200.00","4.25","12.38","3.38","3.38","2.0","0.00","0.00","0","13","239.75","6.06","1.00","0.00","245.00","12189|484"
"11:47:41","0.34","37","1.09","0.00","200.00","71.70","3.93","0.34","0.34","1.99","18.92","0.00","123318","27","239.64","8.96","1.00","0.00","245.00","9679|5895"
"11:47:41","0.07","20","1.04","0.00","200.00","17.60","15.28","0.76","0.76","2.0","12.50","0.00","0","16","242.67","7.35","1.00","0.00","245.00","9686|6817"
"11:47:42","0.00","8","1.00","0.00","200.00","4.00","18.88","1.38","1.38","2.0","0.00","0.00","0","8","239.75","11.38","1.00","16.00","217.00","10211|2069"
"11:47:42","1.77","63","1.14","0.00","200.00","17.90","17.59","11.56","11.56","4.0","0.00","0.00","0","59","241.33","4.62","1.00","0.00","245.00","10632|4544"
"11:47:42","0.01","5","1.40","0.00","200.00","4.00","21.80","5.80","5.80","2.0","0.00","0.00","0","5","240.80","9.80","1.00","0.00","245.00","11098|6679"
"11:47:42","0.01","6","1.17","0.00","200.00","16.00","12.33","0.17","0.17","1.5","16.67","0.00","0","6","241.50","9.50","1.00","0.00","245.00","11813|9656"
"11:47:42","0.05","14","1.14","0.00","200.00","18.29","12.14","1.07","1.07","1.93","0.00","0.00","0","14","242.00","7.50","1.00","0.00","245.00","11858|6958"
"11:47:42","0.02","6","1.17","0.00","200.00","16.00","25.83","2.00","2.00","2.0","0.00","0.00","0","6","245.00","13.33","1.00","0.00","245.00","11924|6737"
"11:47:42","1.60","59","1.15","0.00","200.00","45.78","12.79","7.81","7.81","2.0","6.25","0.00","494","47","241.80","6.32","1.00","0.00","245.00","12189|484"
"11:47:42","0.00","3","1.67","0.00","200.00","16.00","11.00","5.00","5.00","1.0","0.00","0.00","0","1","238.00","3.00","1.00","0.00","245.00","12381|2491"
"11:47:42","0.04","12","1.00","0.00","200.00","20.00","21.40","3.00","3.00","2.0","0.00","0.00","0","10","243.25","11.92","1.00","0.00","245.00","9679|5895"
"11:47:43","0.01","10","1.10","0.00","200.00","4.00","18.70","3.90","3.90","2.0","0.00","0.00","0","10","242.90","10.60","1.00","16.00","217.00","10211|2069"
"11:47:43","22.25","313","1.05","0.00","200.00","50.42","15.02","12.02","12.02","4.0","0.00","0.00","0","252","241.85","4.68","1.00","0.00","245.00","10632|4544"
"11:47:43","0.00","3","1.00","0.00","200.00","4.00","19.00","1.67","1.67","4.0","0.00","0.00","0","3","245.00","15.00","1.00","0.00","245.00","11326|7991"
"11:47:43","0.12","28","1.32","0.00","200.00","17.14","10.81","3.07","3.07","1.96","11.11","0.00","0","27","243.50","6.00","1.00","0.00","245.00","11813|9656"
"11:47:43","0.05","19","1.11","0.00","200.00","16.00","15.05","1.74","1.74","2.0","0.00","0.00","0","19","241.68","7.79","1.00","0.00","245.00","11858|6958"
"11:47:43","0.03","11","1.54","0.00","200.00","16.00","25.35","0.85","0.85","2.0","0.00","0.00","0","11","241.77","13.12","1.00","0.00","245.00","11924|6737"
"11:47:43","0.01","18","1.22","0.00","200.00","4.89","12.14","2.14","2.14","2.0","7.14","7.14","0","14","241.50","6.11","1.00","0.00","245.00","12189|484"
"11:47:43","0.70","35","1.31","0.00","200.00","58.97","22.67","12.50","12.50","1.97","0.00","0.00","0","18","240.80","12.29","1.00","0.00","245.00","9679|5895"
"11:47:43","0.05","10","1.70","0.00","200.00","17.60","12.90","1.90","1.90","2.1","20.00","0.00","0","10","242.90","10.90","1.00","0.00","245.00","9903|8711"
"11:47:44","0.01","8","1.38","0.00","200.00","4.50","18.13","3.75","3.75","2.0","0.00","0.00","0","8","239.75","10.88","1.00","16.00","217.00","10211|2069"
"11:47:44","0.05","16","1.00","0.00","200.00","4.75","14.44","2.44","2.44","4.0","0.00","0.00","0","16","239.75","5.19","1.00","0.00","245.00","10632|4544"
"11:47:44","0.08","11","1.09","0.00","200.00","32.00","8.82","4.09","4.09","1.0","0.00","0.00","0","11","237.36","5.55","1.00","0.00","245.00","11472|2874"
"11:47:44","0.01","9","1.00","0.00","200.00","16.00","17.00","0.89","0.89","1.78","0.00","0.00","69","8","242.67","9.67","1.00","0.00","245.00","11813|9656"
"11:47:44","0.04","19","1.05","0.00","200.00","16.00","13.42","1.11","1.11","1.95","0.00","0.00","0","19","240.58","6.89","1.00","0.00","245.00","11858|6958"
"11:47:44","0.01","6","1.33","0.00","200.00","16.00","25.17","2.33","2.33","2.0","0.00","0.00","0","6","241.50","12.83","1.00","0.00","245.00","11924|6737"
"11:47:44","0.01","15","1.00","0.00","200.00","4.27","11.29","2.93","2.93","2.0","0.00","0.00","0","14","243.60","5.87","1.00","0.00","245.00","12189|484"
"11:47:44","0.02","12","1.25","0.00","200.00","16.00","22.08","1.67","1.67","1.92","8.33","0.00","0","12","241.50","11.17","1.00","0.00","245.00","9903|8711"
"11:47:45","0.03","8","1.38","0.00","200.00","6.00","18.00","4.63","4.63","2.0","0.00","0.00","0","8","242.38","10.13","1.00","16.00","217.00","10211|2069"
"11:47:45","37.04","294","1.10","0.00","200.00","89.56","13.52","10.96","10.96","4.0","0.00","0.00","371934","223","242.00","5.37","1.00","0.00","245.00","10632|4544"
"11:47:45","0.00","7","1.57","0.00","200.00","16.00","9.60","0.00","0.00","1.43","20.00","0.00","0","5","239.00","8.57","1.00","0.00","245.00","10763|10636"
"11:47:45","0.16","16","1.38","0.00","200.00","39.31","12.50","5.31","5.31","1.0","0.00","0.00","0","16","242.38","5.94","1.00","0.00","245.00","11472|2874"
"11:47:45","0.00","3","1.67","0.00","200.00","4.00","14.67","2.00","2.00","3.0","0.00","0.00","0","3","245.00","8.67","1.00","0.00","245.00","11805|4796"
"11:47:45","0.02","7","1.43","0.00","200.00","16.00","15.14","1.43","1.43","1.86","0.00","0.00","0","7","245.00","8.00","1.00","0.00","245.00","11813|9656"
"11:47:45","0.03","16","1.56","0.00","200.00","16.00","10.38","0.88","0.88","2.0","0.00","0.00","0","16","242.38","6.69","1.00","0.00","245.00","11858|6958"
"11:47:45","0.02","7","1.19","0.00","200.00","16.00","25.75","0.22","0.22","2.0","0.00","0.00","0","7","238.44","13.39","1.00","0.00","245.00","11924|6737"
"11:47:45","0.01","10","1.30","0.00","200.00","4.00","11.60","2.40","2.40","2.0","0.00","0.00","0","10","245.00","6.70","1.00","0.00","245.00","12189|484"
"11:47:45","0.01","9","1.11","0.00","200.00","7.11","8.43","3.29","3.29","2.0","0.00","0.00","0","7","242.67","11.44","1.00","0.00","245.00","12191|9101"
"11:47:45","0.02","7","1.43","0.00","200.00","16.00","24.71","1.71","1.71","1.86","0.00","0.00","0","7","236.00","11.43","1.00","0.00","245.00","9903|8711"
"11:47:46","0.04","13","1.08","0.00","200.00","6.15","18.23","2.77","2.77","2.0","0.00","0.00","0","13","240.15","10.23","1.00","16.00","217.00","10211|2069"
"11:47:46","11.80","183","1.08","0.00","200.00","49.61","13.12","9.61","9.61","4.0","0.00","0.00","1074","162","242.36","4.44","1.00","0.00","245.00","10632|4544"
"11:47:46","0.14","19","1.26","0.00","200.00","18.53","18.82","7.12","7.12","2.63","5.88","0.00","0","17","240.58","11.21","1.00","0.00","245.00","10763|10636"
"11:47:46","0.14","18","1.22","0.00","200.00","32.00","11.87","5.47","5.47","1.0","0.00","0.00","0","15","235.67","5.83","1.00","0.00","245.00","11472|2874"
"11:47:46","0.12","29","1.10","0.00","200.00","17.66","13.68","1.30","1.30","2.0","0.00","0.00","0","25","241.56","6.64","1.00","0.00","245.00","11813|9656"
"11:47:46","0.05","17","1.41","0.00","200.00","16.94","16.33","2.40","2.40","2.0","0.00","0.00","0","15","241.29","7.65","1.00","0.00","245.00","11858|6958"
"11:47:46","0.05","17","1.11","0.00","200.00","16.00","25.49","0.87","0.87","2.0","0.00","0.00","0","17","240.33","13.40","1.00","0.00","245.00","11924|6737"
"11:47:46","0.01","2","1.00","0.00","200.00","8.00","13.00","7.50","7.50","2.0","0.00","0.00","0","2","245.00","7.00","1.00","0.00","245.00","12189|484"
"11:47:46","0.01","5","1.20","0.00","200.00","8.80","8.75","3.00","3.00","2.0","0.00","0.00","0","4","240.80","11.80","1.00","0.00","245.00","12191|9101"
"11:47:47","0.03","12","1.92","0.00","200.00","6.00","18.92","3.31","3.31","1.92","0.00","0.00","0","12","245.00","10.69","1.00","16.00","217.00","10211|2069"
"11:47:47","15.38","256","1.15","0.00","200.00","43.43","23.57","19.49","19.49","2.21","0.00","0.00","141","222","242.38","11.99","1.00","0.00","245.00","10632|4544"
"11:47:47","0.10","7","1.37","0.00","200.00","18.29","9.07","1.10","1.10","4.0","0.00","0.00","0","7","242.20","11.80","1.00","0.00","245.00","10763|10636"
"11:47:47","2.76","64","1.17","0.00","200.00","147.20","13.35","10.76","10.76","1.0","0.00","0.00","391177","29","243.03","5.88","1.00","0.00","245.00","11472|2874"
