Strategy,Step,Model,Target,MSE,RMSE,MAE,R2,NRMSE,MAPE%,sMAPE%
B(FULL-BASE)_t+5,5,Base LSTM (rolled),down,0.02102151446190262,0.14498798040493777,0.0965165437078042,-0.48850984676153386,0.1455279237987369,53.59911714248805,77.22559073149877
B(FULL-BASE)_t+5,5,Base LSTM (rolled),up,0.02580220610006893,0.16063065118484993,0.09180132351879475,-0.073802393063505,0.16063064957854345,56287051309053.305,147.26950711203065
B(FULL-BASE)_t+6,6,Base LSTM (rolled),rnti_count,0.0567459991189518,0.23821418748460763,0.20524183834763146,-2.6267532403780396,0.33290676450629775,68.25103805342447,107.13890420052327
B(FULL-BASE)_t+6,6,Base LSTM (rolled),rb_down,0.02352456900304023,0.15337721148541014,0.07801437239366998,-0.2463173704770909,0.15362538869047074,64.6118446348613,70.8043068348471
B(FULL-BASE)_t+6,6,Base LSTM (rolled),rb_up,0.033840634555543876,0.1839582413362986,0.11345267324512322,-0.08754156223552245,0.18395823949671625,7081.976213730452,170.32369978963007
B(FULL-BASE)_t+6,6,Base LSTM (rolled),down,0.023612984632553517,0.1536651705252479,0.10356738550466224,-0.6719804187697962,0.15423742826309897,57.054884276099486,85.55175984600896
B(FULL-BASE)_t+6,6,Base LSTM (rolled),up,0.026132059564542953,0.16165413562461975,0.0941832954788111,-0.08759640261081736,0.16165413400807843,43933759958473.09,152.67181265833497
B(FULL-BASE)_t+1,1,Basic Multistep LSTM,rnti_count,0.006706504655748852,0.08189325158857018,0.06221013962205076,0.5708795290899861,0.11444665705737084,27.13494458427016,23.737117034271243
B(FULL-BASE)_t+1,1,Basic Multistep LSTM,rb_down,0.008512319759589413,0.09226223365814104,0.04704224608339965,0.5494517866381551,0.09241152169813194,51.33692807065066,36.843246579436276
B(FULL-BASE)_t+1,1,Basic Multistep LSTM,rb_up,0.013288140592200468,0.11527419742596548,0.05639715653812671,0.5741831350696799,0.11527419627322355,1738.2007840861495,127.61130039318908
B(FULL-BASE)_t+1,1,Basic Multistep LSTM,down,0.007687884740159905,0.08768058359842221,0.05339274989655306,0.4561112779410458,0.0880071110232901,42.20680179275302,32.55247163417235
B(FULL-BASE)_t+1,1,Basic Multistep LSTM,up,0.012110855387363966,0.11004933160798372,0.052907268485823014,0.49850086009770556,0.11004933050749043,13245161568741.748,104.77754838136218
B(FULL-BASE)_t+2,2,Basic Multistep LSTM,rnti_count,0.007210809339961989,0.08491648450072571,0.06515473842665322,0.5387302505916751,0.11867165598695677,28.929912133053325,24.85147756147084
B(FULL-BASE)_t+2,2,Basic Multistep LSTM,rb_down,0.009559463139716852,0.09777250707492803,0.051001612750218445,0.4938778854997289,0.09793071119992565,57.59447963126173,41.88317650344558
B(FULL-BASE)_t+2,2,Basic Multistep LSTM,rb_up,0.015291716697379828,0.12365968096910095,0.06140538467394343,0.5095688001106138,0.12365967973250419,1770.4956610925294,131.03201398412074
B(FULL-BASE)_t+2,2,Basic Multistep LSTM,down,0.008187939452922044,0.09048723364608979,0.05600713130633851,0.4206418403603486,0.09082421319359373,45.71398721955143,34.83837141840771
B(FULL-BASE)_t+2,2,Basic Multistep LSTM,up,0.013766840536584836,0.11733218031122082,0.05787112689407248,0.4291125194097811,0.11733217913789903,10131580125728.05,110.73869198768647
B(FULL-BASE)_t+3,3,Basic Multistep LSTM,rnti_count,0.007486018203668843,0.08652177878239006,0.06627340994579993,0.5212596070183115,0.1209150711715535,29.86214461699459,25.430202399245992
B(FULL-BASE)_t+3,3,Basic Multistep LSTM,rb_down,0.01091167632778923,0.10445896958992669,0.056699781773220936,0.42201047306883455,0.1046279929726396,65.26634985149744,45.36523539633243
B(FULL-BASE)_t+3,3,Basic Multistep LSTM,rb_up,0.016655180045672322,0.12905494971395837,0.06178476431146179,0.4655830369719609,0.12905494842340892,2046.1475583402275,126.86291933881063
B(FULL-BASE)_t+3,3,Basic Multistep LSTM,down,0.0087294285642635,0.09343141101505156,0.0574338693022709,0.3818506778020767,0.09377935484467119,44.59640323389658,34.768058074943184
B(FULL-BASE)_t+3,3,Basic Multistep LSTM,up,0.01403090695711631,0.11845212939038416,0.0564596125694289,0.41771231999358505,0.11845212820586289,8261499989277.941,107.77377070001342
