Strategy,Step,Model,Target,MSE,RMSE,MAE,R2,NRMSE,MAPE%,sMAPE%
B(FULL-BASE)_t+5,5,Seq2Seq LSTM,rb_down,0.0013142589704583534,0.03625270983607092,0.018338777441770402,0.2960207994719085,0.1154635413093638,60.59058482890634,52.511763813698664
B(FULL-BASE)_t+5,5,Seq2Seq LSTM,rb_up,0.0001418951589320957,0.011911975442053921,0.005544154518121531,0.348278754439762,0.1424178530175927,2432.055250650934,144.4634920205945
B(FULL-BASE)_t+5,5,Seq2Seq LSTM,down,7470021329374761.0,86429285.13747387,49990487.9526116,0.24210451729613058,0.10384250141662006,42.09848148301885,36.96947406805127
B(FULL-BASE)_t+5,5,Seq2Seq LSTM,up,256783893017703.12,16024477.932765957,7383749.752060643,0.29337025662009564,0.13030533380067572,15824697398759.115,126.74348327247431
B(FULL-BASE)_t+6,6,Seq2Seq LSTM,rnti_count,3374427.8271196014,1836.9615747531577,1359.4099877165477,0.40785797657676526,0.13451681127356566,29.239160237165574,26.79695982932494
B(FULL-BASE)_t+6,6,Seq2Seq LSTM,rb_down,0.0013961431578735338,0.037364999101746725,0.01920249697762166,0.25210362787254725,0.11900614152203907,65.01891566193254,56.474633891177625
B(FULL-BASE)_t+6,6,Seq2Seq LSTM,rb_up,0.0001528550954532454,0.012363458070185922,0.005945810209333296,0.29781963745491935,0.14781571392538959,3009.6774331365373,153.61898998780342
B(FULL-BASE)_t+6,6,Seq2Seq LSTM,down,7863010837545964.0,88673619.73860075,51398116.9279311,0.20224608839128566,0.10653901011302068,43.45332767847413,37.92507549517366
B(FULL-BASE)_t+6,6,Seq2Seq LSTM,up,274608950603243.4,16571329.174307153,7875567.985432626,0.24427216419116404,0.13475213287065574,20541251622050.82,140.78945266548644
B(FULL-BASE)_t+1,1,Transformer,rnti_count,2416256.636110003,1554.4312902505544,1151.5454414934334,0.5755084583668773,0.11382771604052548,24.260679095221704,22.653972045797584
B(FULL-BASE)_t+1,1,Transformer,rb_down,0.0009132367629697634,0.0302198074608321,0.015380500566427232,0.5112562347931678,0.09624897015679137,49.930162952237445,44.75112048454684
B(FULL-BASE)_t+1,1,Transformer,rb_up,9.829642189346811e-05,0.00991445519902471,0.0057780144034826385,0.5497458267446805,0.11853579031898555,6492.4617811808275,160.47838333891917
B(FULL-BASE)_t+1,1,Transformer,down,5258992688830785.0,72518912.62857424,43368290.924967594,0.46690387886316,0.08712955655466119,38.372645384320734,32.95640688637246
B(FULL-BASE)_t+1,1,Transformer,up,184832587067419.0,13595314.894014739,7110120.417747443,0.4939067745773532,0.11055224718226472,38912650030038.26,157.67045752274703
B(FULL-BASE)_t+2,2,Transformer,rnti_count,2604708.526737415,1613.9109413897086,1199.000745354681,0.5425189892199267,0.11818328510460799,25.27405663354742,23.438196228789895
B(FULL-BASE)_t+2,2,Transformer,rb_down,0.0010440631819208792,0.03231196654369522,0.016498588942967123,0.4410755688734035,0.10291241953153493,53.82221910120683,43.94384282158006
B(FULL-BASE)_t+2,2,Transformer,rb_up,0.0001162437840407132,0.010781641064360898,0.006072228602175323,0.46709109141971794,0.1289037389190448,6192.583383946104,161.90240861314808
B(FULL-BASE)_t+2,2,Transformer,down,5782333892604122.0,76041658.92853813,45619589.402926475,0.413760014685153,0.09136204311361557,40.17387061238038,33.654860130248835
B(FULL-BASE)_t+2,2,Transformer,up,214653778378439.97,14651067.482557029,7420739.675971412,0.4114120291549598,0.11913725032796064,36165435267829.984,154.77593400536657
B(FULL-BASE)_t+3,3,Transformer,rnti_count,2774157.7402524324,1665.580301352184,1240.184533729843,0.5128941743903381,0.12196692306319305,26.325149420296974,24.18216394974078
